age,education,education-num,race,income
57, Bachelors, 13, Asian-Pac-Islander, >50K
32, Doctorate, 16, White, >50K
46, 7th-8th, 4, Black, <=50K
26, HS-grad, 9, White, <=50K
43, HS-grad, 9, White, <=50K
62, HS-grad, 9, White, <=50K
60, Masters, 14, Asian-Pac-Islander, >50K
67, HS-grad, 9, White, <=50K
19, HS-grad, 9, Black, <=50K
55, HS-grad, 9, White, <=50K
48, 10th, 6, White, >50K
19, HS-grad, 9, White, <=50K
19, Some-college, 10, White, <=50K
43, HS-grad, 9, White, <=50K
31, Doctorate, 16, White, <=50K
65, Some-college, 10, White, <=50K
32, HS-grad, 9, White, <=50K
36, Masters, 14, White, >50K
41, HS-grad, 9, White, <=50K
33, Some-college, 10, White, <=50K
72, 10th, 6, White, <=50K
34, Bachelors, 13, White, >50K
27, Some-college, 10, White, <=50K
75, 11th, 7, White, <=50K
39, 10th, 6, White, <=50K
51, HS-grad, 9, White, >50K
47, HS-grad, 9, White, <=50K
31, Some-college, 10, White, <=50K
40, Masters, 14, White, >50K
48, HS-grad, 9, White, <=50K
36, Bachelors, 13, Black, <=50K
18, HS-grad, 9, White, <=50K
33, HS-grad, 9, White, <=50K
34, Masters, 14, White, <=50K
51, Some-college, 10, White, >50K
39, Assoc-acdm, 12, White, <=50K
20, HS-grad, 9, White, <=50K
67, Some-college, 10, Black, <=50K
42, Assoc-voc, 11, White, <=50K
59, 11th, 7, White, <=50K
31, HS-grad, 9, Black, <=50K
19, Some-college, 10, Black, <=50K
47, Some-college, 10, White, <=50K
68, 7th-8th, 4, White, <=50K
30, Some-college, 10, White, <=50K
34, HS-grad, 9, White, <=50K
49, 7th-8th, 4, White, <=50K
38, Some-college, 10, White, >50K
60, Some-college, 10, White, >50K
51, Some-college, 10, White, >50K
24, Bachelors, 13, White, <=50K
18, Some-college, 10, Black, <=50K
24, Bachelors, 13, White, <=50K
21, 5th-6th, 3, White, <=50K
48, HS-grad, 9, White, >50K
52, 9th, 5, White, <=50K
48, HS-grad, 9, White, <=50K
40, Bachelors, 13, White, >50K
29, 11th, 7, White, <=50K
20, Some-college, 10, White, <=50K
31, HS-grad, 9, White, <=50K
30, Some-college, 10, White, <=50K
30, HS-grad, 9, White, <=50K
51, HS-grad, 9, White, <=50K
29, Assoc-voc, 11, White, <=50K
56, Masters, 14, White, <=50K
46, Bachelors, 13, White, <=50K
41, Some-college, 10, White, <=50K
29, 5th-6th, 3, White, <=50K
48, HS-grad, 9, Asian-Pac-Islander, <=50K
34, HS-grad, 9, White, <=50K
42, Assoc-voc, 11, White, <=50K
25, HS-grad, 9, White, <=50K
47, 11th, 7, Black, <=50K
23, HS-grad, 9, White, <=50K
43, Assoc-voc, 11, White, <=50K
19, Some-college, 10, Black, <=50K
22, HS-grad, 9, White, <=50K
40, Bachelors, 13, White, <=50K
41, Assoc-voc, 11, White, <=50K
71, Bachelors, 13, White, >50K
42, HS-grad, 9, White, <=50K
31, Bachelors, 13, White, <=50K
69, Some-college, 10, White, <=50K
58, HS-grad, 9, White, <=50K
36, 11th, 7, Black, <=50K
31, HS-grad, 9, White, <=50K
20, Some-college, 10, Other, <=50K
41, HS-grad, 9, White, <=50K
35, Some-college, 10, White, <=50K
62, 7th-8th, 4, White, <=50K
28, Bachelors, 13, White, <=50K
27, 12th, 8, White, <=50K
17, 11th, 7, White, <=50K
35, HS-grad, 9, White, >50K
45, Some-college, 10, White, <=50K
44, Bachelors, 13, White, <=50K
27, Assoc-voc, 11, Asian-Pac-Islander, <=50K
51, 9th, 5, White, <=50K
49, HS-grad, 9, White, <=50K
64, 10th, 6, White, >50K
54, 7th-8th, 4, White, <=50K
43, HS-grad, 9, Other, <=50K
32, HS-grad, 9, White, <=50K
36, Assoc-acdm, 12, Black, >50K
26, HS-grad, 9, Asian-Pac-Islander, >50K
37, Bachelors, 13, White, >50K
38, Assoc-acdm, 12, White, <=50K
26, 12th, 8, White, <=50K
50, Bachelors, 13, White, >50K
47, Some-college, 10, White, >50K
42, HS-grad, 9, White, <=50K
66, HS-grad, 9, Black, <=50K
43, HS-grad, 9, Black, <=50K
37, Bachelors, 13, White, >50K
37, 10th, 6, White, <=50K
25, Some-college, 10, White, <=50K
29, Bachelors, 13, White, >50K
63, HS-grad, 9, White, >50K
50, Assoc-acdm, 12, White, >50K
42, Masters, 14, White, <=50K
32, HS-grad, 9, White, <=50K
42, Some-college, 10, White, >50K
41, HS-grad, 9, White, <=50K
25, Bachelors, 13, White, <=50K
65, HS-grad, 9, White, <=50K
32, Some-college, 10, White, <=50K
32, HS-grad, 9, White, <=50K
24, Some-college, 10, White, <=50K
51, HS-grad, 9, White, <=50K
67, 10th, 6, Black, <=50K
28, 11th, 7, White, <=50K
32, Some-college, 10, White, >50K
77, Prof-school, 15, White, <=50K
47, HS-grad, 9, White, <=50K
26, HS-grad, 9, White, <=50K
20, Some-college, 10, White, <=50K
57, Some-college, 10, Black, >50K
40, Doctorate, 16, White, <=50K
50, Masters, 14, White, >50K
19, 7th-8th, 4, White, <=50K
54, 12th, 8, White, <=50K
51, Some-college, 10, White, >50K
51, Bachelors, 13, White, >50K
38, Some-college, 10, White, >50K
68, Bachelors, 13, White, <=50K
17, 12th, 8, White, <=50K
32, Bachelors, 13, White, <=50K
29, Some-college, 10, White, <=50K
42, Some-college, 10, White, <=50K
40, HS-grad, 9, White, <=50K
27, Some-college, 10, White, <=50K
22, Bachelors, 13, White, <=50K
58, 11th, 7, White, <=50K
61, Bachelors, 13, White, >50K
42, Bachelors, 13, Black, >50K
49, Masters, 14, Asian-Pac-Islander, <=50K
41, Bachelors, 13, White, <=50K
43, HS-grad, 9, Black, <=50K
46, Bachelors, 13, White, >50K
28, HS-grad, 9, White, >50K
39, Some-college, 10, White, >50K
50, Some-college, 10, White, >50K
57, Some-college, 10, White, <=50K
47, HS-grad, 9, White, <=50K
79, HS-grad, 9, White, <=50K
40, HS-grad, 9, White, <=50K
35, Bachelors, 13, Asian-Pac-Islander, <=50K
35, Bachelors, 13, White, <=50K
30, Bachelors, 13, White, >50K
26, 10th, 6, Black, <=50K
49, HS-grad, 9, Black, <=50K
48, HS-grad, 9, White, <=50K
22, Some-college, 10, White, <=50K
22, 11th, 7, White, <=50K
50, 10th, 6, Black, <=50K
47, HS-grad, 9, White, <=50K
36, HS-grad, 9, White, <=50K
44, Assoc-acdm, 12, White, >50K
73, 9th, 5, White, <=50K
24, HS-grad, 9, Asian-Pac-Islander, <=50K
34, Bachelors, 13, White, >50K
37, Some-college, 10, Asian-Pac-Islander, <=50K
28, 12th, 8, White, <=50K
46, Some-college, 10, White, >50K
20, Some-college, 10, White, <=50K
29, 5th-6th, 3, White, <=50K
24, Assoc-voc, 11, White, <=50K
29, Some-college, 10, White, <=50K
18, 12th, 8, White, <=50K
41, Bachelors, 13, Black, >50K
59, HS-grad, 9, White, >50K
27, 5th-6th, 3, White, <=50K
50, Assoc-acdm, 12, White, <=50K
25, 1st-4th, 2, White, <=50K
42, Bachelors, 13, White, <=50K
36, Some-college, 10, White, <=50K
62, Some-college, 10, White, >50K
71, Assoc-voc, 11, White, <=50K
38, Bachelors, 13, White, >50K
44, HS-grad, 9, Black, <=50K
19, 10th, 6, White, <=50K
49, Some-college, 10, White, <=50K
60, Bachelors, 13, White, >50K
28, HS-grad, 9, White, <=50K
26, Bachelors, 13, White, <=50K
18, 11th, 7, White, <=50K
43, Assoc-voc, 11, White, >50K
65, 12th, 8, White, <=50K
23, 10th, 6, White, <=50K
21, Some-college, 10, White, <=50K
20, HS-grad, 9, White, <=50K
19, Some-college, 10, Asian-Pac-Islander, <=50K
77, HS-grad, 9, White, <=50K
32, Assoc-voc, 11, White, <=50K
37, Some-college, 10, White, <=50K
29, HS-grad, 9, White, <=50K
59, Doctorate, 16, White, >50K
22, Some-college, 10, White, <=50K
30, Bachelors, 13, White, <=50K
31, HS-grad, 9, White, >50K
59, HS-grad, 9, White, <=50K
29, Some-college, 10, White, >50K
56, HS-grad, 9, White, >50K
19, Some-college, 10, White, <=50K
37, HS-grad, 9, White, <=50K
58, Masters, 14, White, >50K
41, Masters, 14, White, >50K
29, HS-grad, 9, White, <=50K
38, HS-grad, 9, White, <=50K
36, Masters, 14, White, >50K
19, Some-college, 10, White, <=50K
46, HS-grad, 9, White, >50K
42, Masters, 14, White, >50K
29, Some-college, 10, White, <=50K
42, Bachelors, 13, White, >50K
29, Assoc-acdm, 12, White, <=50K
47, Masters, 14, White, <=50K
37, 11th, 7, White, >50K
39, HS-grad, 9, White, <=50K
46, Bachelors, 13, Black, >50K
28, Assoc-acdm, 12, White, <=50K
36, Some-college, 10, White, >50K
39, HS-grad, 9, White, <=50K
44, Some-college, 10, White, <=50K
70, HS-grad, 9, White, <=50K
60, HS-grad, 9, White, <=50K
35, Bachelors, 13, White, >50K
59, Bachelors, 13, Black, >50K
21, Some-college, 10, White, <=50K
22, Assoc-acdm, 12, White, <=50K
31, Some-college, 10, White, >50K
40, Bachelors, 13, White, >50K
33, HS-grad, 9, White, >50K
41, Masters, 14, White, <=50K
31, Assoc-acdm, 12, White, >50K
62, Assoc-voc, 11, White, <=50K
43, HS-grad, 9, White, <=50K
28, Bachelors, 13, Black, <=50K
43, 10th, 6, Black, >50K
55, Masters, 14, White, >50K
42, HS-grad, 9, White, <=50K
23, Bachelors, 13, White, <=50K
55, Some-college, 10, White, >50K
44, Bachelors, 13, White, >50K
19, 11th, 7, Other, <=50K
23, HS-grad, 9, White, <=50K
41, HS-grad, 9, White, <=50K
63, HS-grad, 9, White, <=50K
51, HS-grad, 9, White, <=50K
49, HS-grad, 9, White, <=50K
29, Masters, 14, Asian-Pac-Islander, <=50K
25, Some-college, 10, White, >50K
44, Prof-school, 15, White, >50K
17, 11th, 7, White, <=50K
42, Masters, 14, White, >50K
21, 11th, 7, White, <=50K
26, Some-college, 10, White, <=50K
24, Some-college, 10, White, <=50K
30, Bachelors, 13, White, >50K
58, Bachelors, 13, White, >50K
19, HS-grad, 9, White, <=50K
65, 7th-8th, 4, White, <=50K
52, Some-college, 10, White, >50K
17, 10th, 6, White, <=50K
27, HS-grad, 9, White, <=50K
53, Prof-school, 15, White, <=50K
24, Bachelors, 13, White, <=50K
37, Some-college, 10, White, >50K
34, Assoc-voc, 11, White, <=50K
40, Assoc-acdm, 12, White, >50K
49, HS-grad, 9, White, >50K
86, Masters, 14, White, <=50K
49, Assoc-voc, 11, White, >50K
43, 11th, 7, White, <=50K
47, Some-college, 10, White, <=50K
32, HS-grad, 9, White, >50K
30, Assoc-voc, 11, White, <=50K
25, HS-grad, 9, White, <=50K
42, Bachelors, 13, White, >50K
60, Some-college, 10, White, <=50K
46, Some-college, 10, White, >50K
39, Some-college, 10, White, >50K
28, Assoc-acdm, 12, White, >50K
26, 10th, 6, White, <=50K
27, Some-college, 10, White, <=50K
59, Some-college, 10, White, <=50K
64, HS-grad, 9, White, <=50K
90, HS-grad, 9, White, <=50K
51, Some-college, 10, White, >50K
36, HS-grad, 9, White, <=50K
39, 7th-8th, 4, Other, <=50K
30, HS-grad, 9, White, <=50K
47, Masters, 14, White, >50K
32, Masters, 14, White, >50K
24, Assoc-acdm, 12, White, <=50K
23, HS-grad, 9, White, <=50K
62, HS-grad, 9, White, <=50K
48, Some-college, 10, White, <=50K
62, 12th, 8, White, <=50K
35, Bachelors, 13, White, <=50K
27, Bachelors, 13, Asian-Pac-Islander, <=50K
49, Some-college, 10, White, <=50K
18, 10th, 6, White, <=50K
19, Some-college, 10, White, <=50K
63, Assoc-acdm, 12, White, >50K
54, HS-grad, 9, Black, <=50K
24, Some-college, 10, White, >50K
61, 10th, 6, White, >50K
50, HS-grad, 9, White, >50K
36, Bachelors, 13, White, >50K
21, Some-college, 10, White, <=50K
38, Prof-school, 15, White, >50K
30, Some-college, 10, White, <=50K
22, HS-grad, 9, White, <=50K
33, Some-college, 10, Asian-Pac-Islander, <=50K
39, HS-grad, 9, White, >50K
42, HS-grad, 9, White, >50K
47, HS-grad, 9, White, <=50K
42, Bachelors, 13, White, <=50K
29, Bachelors, 13, White, <=50K
35, Bachelors, 13, White, <=50K
23, Some-college, 10, White, <=50K
28, Some-college, 10, Amer-Indian-Eskimo, <=50K
34, HS-grad, 9, White, <=50K
40, Some-college, 10, Black, <=50K
67, HS-grad, 9, White, <=50K
49, HS-grad, 9, White, <=50K
34, HS-grad, 9, White, <=50K
60, Bachelors, 13, White, <=50K
26, Bachelors, 13, White, <=50K
25, HS-grad, 9, White, <=50K
40, Some-college, 10, White, <=50K
56, HS-grad, 9, White, <=50K
35, Assoc-acdm, 12, White, >50K
54, HS-grad, 9, White, <=50K
25, Bachelors, 13, White, <=50K
28, Bachelors, 13, White, <=50K
31, Bachelors, 13, White, <=50K
45, HS-grad, 9, White, <=50K
52, HS-grad, 9, White, <=50K
39, Masters, 14, White, <=50K
19, HS-grad, 9, White, <=50K
23, 12th, 8, White, <=50K
23, 7th-8th, 4, White, <=50K
52, Assoc-voc, 11, White, >50K
33, Prof-school, 15, White, >50K
35, Bachelors, 13, Asian-Pac-Islander, <=50K
58, HS-grad, 9, White, <=50K
61, HS-grad, 9, White, >50K
39, Bachelors, 13, White, >50K
38, 11th, 7, White, <=50K
59, HS-grad, 9, White, >50K
41, Bachelors, 13, White, >50K
27, 9th, 5, White, <=50K
19, 11th, 7, White, <=50K
22, Some-college, 10, White, <=50K
59, Assoc-acdm, 12, White, <=50K
37, HS-grad, 9, White, >50K
31, 12th, 8, White, <=50K
18, 11th, 7, White, <=50K
20, Some-college, 10, White, <=50K
28, HS-grad, 9, White, <=50K
28, Some-college, 10, White, <=50K
49, Bachelors, 13, White, <=50K
38, HS-grad, 9, White, >50K
19, HS-grad, 9, White, <=50K
43, Bachelors, 13, White, >50K
28, HS-grad, 9, Black, >50K
41, Some-college, 10, Black, <=50K
50, Masters, 14, White, >50K
46, Bachelors, 13, White, <=50K
20, Some-college, 10, White, <=50K
45, Bachelors, 13, White, >50K
28, Some-college, 10, White, <=50K
37, Some-college, 10, White, <=50K
46, Doctorate, 16, White, >50K
66, HS-grad, 9, White, <=50K
35, Some-college, 10, White, <=50K
38, Bachelors, 13, White, >50K
25, 11th, 7, White, <=50K
55, Prof-school, 15, White, >50K
48, 7th-8th, 4, White, <=50K
56, Some-college, 10, White, <=50K
47, Masters, 14, White, <=50K
55, Bachelors, 13, White, >50K
41, Assoc-acdm, 12, White, <=50K
47, Some-college, 10, White, >50K
40, HS-grad, 9, Amer-Indian-Eskimo, <=50K
41, Bachelors, 13, White, <=50K
21, Some-college, 10, Other, <=50K
52, HS-grad, 9, White, <=50K
62, Doctorate, 16, White, >50K
46, 11th, 7, White, >50K
21, Some-college, 10, White, <=50K
35, Bachelors, 13, White, <=50K
29, HS-grad, 9, White, <=50K
21, 10th, 6, White, <=50K
35, HS-grad, 9, White, <=50K
46, Bachelors, 13, White, >50K
70, HS-grad, 9, White, <=50K
35, Doctorate, 16, Asian-Pac-Islander, >50K
34, Some-college, 10, White, <=50K
21, Assoc-voc, 11, White, <=50K
29, HS-grad, 9, White, <=50K
41, Masters, 14, White, >50K
51, HS-grad, 9, White, <=50K
22, HS-grad, 9, White, <=50K
47, Bachelors, 13, White, <=50K
42, Prof-school, 15, White, >50K
19, HS-grad, 9, White, <=50K
46, Bachelors, 13, White, >50K
23, Some-college, 10, Black, <=50K
49, HS-grad, 9, Black, <=50K
58, Bachelors, 13, White, <=50K
41, Bachelors, 13, White, >50K
50, Bachelors, 13, White, >50K
77, HS-grad, 9, White, <=50K
27, Assoc-voc, 11, White, <=50K
29, HS-grad, 9, White, <=50K
54, Preschool, 1, Asian-Pac-Islander, <=50K
39, Some-college, 10, Black, <=50K
32, Some-college, 10, White, <=50K
36, Bachelors, 13, Asian-Pac-Islander, <=50K
24, Bachelors, 13, White, <=50K
50, Masters, 14, White, >50K
32, HS-grad, 9, White, <=50K
26, Bachelors, 13, White, <=50K
49, Bachelors, 13, White, <=50K
38, Assoc-voc, 11, White, <=50K
47, Bachelors, 13, Black, <=50K
31, Some-college, 10, White, >50K
38, HS-grad, 9, White, <=50K
50, Some-college, 10, White, >50K
18, 11th, 7, White, <=50K
59, Masters, 14, White, <=50K
56, Some-college, 10, White, >50K
34, HS-grad, 9, White, <=50K
32, Bachelors, 13, White, <=50K
29, Bachelors, 13, White, <=50K
29, Some-college, 10, Black, <=50K
42, Bachelors, 13, White, >50K
37, Some-college, 10, Black, <=50K
36, HS-grad, 9, White, <=50K
59, Masters, 14, White, >50K
32, Bachelors, 13, White, >50K
52, HS-grad, 9, White, >50K
29, HS-grad, 9, Asian-Pac-Islander, <=50K
39, Prof-school, 15, White, >50K
39, Some-college, 10, White, <=50K
69, Bachelors, 13, White, <=50K
43, HS-grad, 9, White, <=50K
39, Assoc-voc, 11, White, <=50K
19, Some-college, 10, White, <=50K
60, Assoc-voc, 11, White, >50K
51, HS-grad, 9, Black, <=50K
75, Some-college, 10, White, <=50K
37, Assoc-voc, 11, Black, <=50K
24, Some-college, 10, Asian-Pac-Islander, <=50K
20, 11th, 7, Black, <=50K
58, HS-grad, 9, White, <=50K
21, Masters, 14, White, <=50K
28, HS-grad, 9, White, <=50K
40, 10th, 6, White, <=50K
45, HS-grad, 9, White, <=50K
40, Prof-school, 15, White, >50K
41, Some-college, 10, White, <=50K
58, HS-grad, 9, White, <=50K
44, Assoc-voc, 11, White, >50K
26, HS-grad, 9, White, <=50K
29, Assoc-acdm, 12, White, <=50K
45, Masters, 14, White, <=50K
23, Assoc-acdm, 12, White, <=50K
39, HS-grad, 9, White, <=50K
45, Doctorate, 16, White, >50K
51, Masters, 14, White, >50K
22, HS-grad, 9, White, <=50K
67, 7th-8th, 4, White, <=50K
28, HS-grad, 9, White, <=50K
23, Some-college, 10, White, <=50K
33, HS-grad, 9, Black, <=50K
37, Assoc-voc, 11, White, <=50K
19, Some-college, 10, White, <=50K
90, 1st-4th, 2, Black, <=50K
35, 11th, 7, White, <=50K
62, 7th-8th, 4, White, <=50K
20, Some-college, 10, White, <=50K
25, HS-grad, 9, White, <=50K
21, HS-grad, 9, White, <=50K
32, Some-college, 10, White, <=50K
32, Bachelors, 13, White, <=50K
70, HS-grad, 9, White, <=50K
65, 10th, 6, White, >50K
57, 11th, 7, White, <=50K
31, Some-college, 10, White, <=50K
37, Bachelors, 13, White, >50K
34, HS-grad, 9, White, <=50K
26, Some-college, 10, White, <=50K
44, Some-college, 10, White, <=50K
66, 7th-8th, 4, White, <=50K
39, HS-grad, 9, White, <=50K
31, HS-grad, 9, White, >50K
53, Assoc-voc, 11, White, >50K
36, HS-grad, 9, White, <=50K
61, 9th, 5, White, <=50K
43, Bachelors, 13, White, >50K
38, Some-college, 10, White, <=50K
26, HS-grad, 9, White, <=50K
27, HS-grad, 9, Amer-Indian-Eskimo, <=50K
58, 9th, 5, White, <=50K
37, HS-grad, 9, White, <=50K
56, 7th-8th, 4, White, <=50K
36, Some-college, 10, White, >50K
29, HS-grad, 9, Black, <=50K
28, 10th, 6, White, <=50K
61, Doctorate, 16, White, >50K
66, 9th, 5, White, >50K
31, Some-college, 10, White, >50K
21, Assoc-acdm, 12, White, <=50K
67, HS-grad, 9, White, >50K
26, HS-grad, 9, White, <=50K
21, Some-college, 10, White, <=50K
33, HS-grad, 9, White, <=50K
33, HS-grad, 9, White, <=50K
59, Bachelors, 13, White, >50K
82, 7th-8th, 4, White, <=50K
34, Doctorate, 16, White, >50K
29, Bachelors, 13, White, >50K
19, Some-college, 10, White, <=50K
57, HS-grad, 9, White, <=50K
41, Some-college, 10, White, >50K
55, 10th, 6, Black, <=50K
27, Some-college, 10, Black, <=50K
33, HS-grad, 9, White, <=50K
43, Some-college, 10, Black, >50K
72, Some-college, 10, White, <=50K
68, HS-grad, 9, White, <=50K
29, HS-grad, 9, White, <=50K
41, Bachelors, 13, White, <=50K
30, HS-grad, 9, White, <=50K
31, Bachelors, 13, Asian-Pac-Islander, >50K
54, 5th-6th, 3, Black, <=50K
32, Assoc-acdm, 12, White, >50K
56, HS-grad, 9, White, <=50K
39, Bachelors, 13, White, >50K
41, Assoc-voc, 11, White, >50K
48, HS-grad, 9, White, <=50K
66, 7th-8th, 4, White, <=50K
25, Bachelors, 13, White, <=50K
31, HS-grad, 9, White, <=50K
32, Assoc-acdm, 12, White, <=50K
51, Bachelors, 13, White, >50K
42, HS-grad, 9, Black, <=50K
22, Some-college, 10, Black, <=50K
31, Prof-school, 15, White, >50K
43, HS-grad, 9, White, <=50K
42, Some-college, 10, Black, <=50K
20, HS-grad, 9, Other, <=50K
40, Bachelors, 13, White, >50K
65, HS-grad, 9, White, <=50K
53, Bachelors, 13, White, >50K
56, Some-college, 10, White, >50K
51, Doctorate, 16, White, >50K
38, HS-grad, 9, White, <=50K
44, Masters, 14, White, >50K
49, HS-grad, 9, White, >50K
47, HS-grad, 9, Black, >50K
22, Assoc-acdm, 12, White, <=50K
53, Some-college, 10, White, >50K
41, Some-college, 10, White, <=50K
19, HS-grad, 9, White, <=50K
27, Bachelors, 13, Amer-Indian-Eskimo, <=50K
48, Assoc-voc, 11, White, >50K
52, 7th-8th, 4, White, <=50K
61, Prof-school, 15, White, >50K
45, Bachelors, 13, Asian-Pac-Islander, >50K
29, 9th, 5, White, <=50K
41, Some-college, 10, White, <=50K
38, Some-college, 10, Black, <=50K
32, Some-college, 10, White, >50K
37, HS-grad, 9, White, <=50K
55, 10th, 6, White, <=50K
62, HS-grad, 9, White, <=50K
48, HS-grad, 9, White, <=50K
43, Some-college, 10, White, >50K
25, HS-grad, 9, Black, <=50K
47, HS-grad, 9, White, <=50K
49, Bachelors, 13, White, <=50K
55, HS-grad, 9, White, <=50K
42, HS-grad, 9, White, <=50K
40, HS-grad, 9, White, <=50K
34, Assoc-voc, 11, White, <=50K
38, HS-grad, 9, White, <=50K
39, HS-grad, 9, White, >50K
45, Assoc-acdm, 12, White, <=50K
43, Assoc-acdm, 12, White, <=50K
32, HS-grad, 9, Black, <=50K
18, Some-college, 10, White, <=50K
27, Masters, 14, White, <=50K
57, Assoc-acdm, 12, White, <=50K
38, HS-grad, 9, White, <=50K
67, Bachelors, 13, White, >50K
26, 11th, 7, White, <=50K
21, HS-grad, 9, White, <=50K
17, 10th, 6, White, <=50K
31, HS-grad, 9, White, <=50K
51, Assoc-acdm, 12, Black, <=50K
29, Bachelors, 13, White, >50K
28, Bachelors, 13, White, >50K
32, Assoc-acdm, 12, White, >50K
31, Some-college, 10, White, <=50K
26, Some-college, 10, White, >50K
28, Bachelors, 13, White, <=50K
40, Masters, 14, White, <=50K
51, 7th-8th, 4, White, <=50K
62, Some-college, 10, Black, <=50K
54, 10th, 6, White, <=50K
55, HS-grad, 9, White, <=50K
24, HS-grad, 9, White, <=50K
27, Masters, 14, White, <=50K
18, HS-grad, 9, White, <=50K
22, Bachelors, 13, Amer-Indian-Eskimo, >50K
21, HS-grad, 9, White, <=50K
44, Some-college, 10, Asian-Pac-Islander, >50K
50, Masters, 14, White, >50K
38, Bachelors, 13, White, >50K
39, Bachelors, 13, White, >50K
27, HS-grad, 9, White, <=50K
35, 11th, 7, Black, <=50K
51, Some-college, 10, White, >50K
60, Some-college, 10, White, <=50K
62, Some-college, 10, White, >50K
38, HS-grad, 9, White, <=50K
37, Some-college, 10, Black, <=50K
43, Some-college, 10, White, <=50K
49, Some-college, 10, White, <=50K
17, 10th, 6, White, <=50K
32, HS-grad, 9, White, <=50K
23, Bachelors, 13, White, <=50K
28, Bachelors, 13, White, >50K
83, Bachelors, 13, White, >50K
25, Bachelors, 13, White, <=50K
42, Bachelors, 13, White, <=50K
46, 11th, 7, White, <=50K
